hand,thumb_label,index_finger_label,middle_finger_label,ring_finger_label,pinky_label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Right,1,1,1,1,1,0.0,0.0,0.0,-0.014138084257165942,-0.5527420018874107,-0.07813877687174939,-0.1353565113765387,-0.9353280195355944,-0.1649703973639034,-0.2684177643040328,-1.2954469742453676,-0.23695221750453013,-0.3298888734117458,-1.5900975275901765,-0.32197504903130364,-0.7638649729999044,-0.7984742275825372,-0.26585625530373036,-1.2143930421666007,-1.1194344878488096,-0.34566929974160193,-1.5002624985831226,-1.286471235356093,-0.38786263930413134,-1.7198059914883825,-1.3874588153875445,-0.42576239026620005,-0.8943993110442661,-0.44726935106660526,-0.2869792189027769,-1.4113096779446992,-0.629052484098741,-0.38085516759177906,-1.7210793796422441,-0.6604528547011645,-0.43951019753016196,-1.9277420164669192,-0.6561548424197722,-0.48814405541218653,-0.9371165408199723,-0.05262790008797896,-0.299449056343341,-1.4547095990511039,-0.1277485024079307,-0.391717786956756,-1.784622667289169,-0.1616050089985821,-0.4735988570905159,-2.0128908326210384,-0.17957905657780227,-0.5398367080999579,-0.8887740139250098,0.3221337093427624,-0.3068577288324222,-1.2879863009355401,0.486304814398442,-0.4113095927084768,-1.5495298456303828,0.599131970186718,-0.47339717335171927,-1.7572341238956288,0.6664970473208758,-0.5121483023347019
Left,1,1,1,1,1,0.0,0.0,0.0,0.0960968453875876,-0.5893344776533963,-0.18587898028390432,0.07771543752287119,-1.1233924340320354,-0.3130935181551966,0.02410595810651527,-1.5636838969393387,-0.4252745793014701,-0.02631380373676514,-1.9518514399281977,-0.5591643577504364,-0.5004012898078529,-1.0171922356520606,-0.3780817366380971,-0.7783867247079727,-1.3194507654875531,-0.5815263660095221,-0.9784408559901843,-1.510884826206776,-0.7339307323678615,-1.1730541597673227,-1.6908206017625194,-0.850218116553781,-0.6934634545139041,-0.7204918023500633,-0.42099787461033544,-1.1390566160401334,-0.9508903763439835,-0.6509662534354285,-1.4515186898825874,-1.1201339489898658,-0.8457211908740784,-1.7106472650124664,-1.2643063141865525,-0.9990474284199247,-0.783540641580402,-0.37481139762558474,-0.4652419135493132,-1.1956226412138289,-0.5354770254759696,-0.7064387164557334,-1.467347048530476,-0.6376577425167148,-0.8656657493462884,-1.6746923531914626,-0.7326636443797019,-0.9732880908660864,-0.7790621032289422,-0.023857302224890593,-0.5145269836891861,-1.1129919235986956,-0.0036105198342865005,-0.736819193776661,-1.3387113495051568,-0.016248250081694473,-0.8430594116357527,-1.5358139445807577,-0.0430270312088237,-0.9112781641448251
Right,1,1,1,1,1,0.0,0.0,0.0,-0.4124335375664324,0.08208002875474112,-0.1130563579703133,-0.797054814874506,0.02838730460102126,-0.15964027889413518,-1.065660209581319,-0.11670350787956876,-0.20738404359077364,-1.2476638395712842,-0.26408120190785667,-0.2525587879314803,-0.7079889873171473,-0.6119614957662246,-0.016141344268958316,-0.9592687685593358,-0.9245975978956597,-0.07201254091531864,-1.0885056128483177,-1.1273092553532256,-0.13248591799469978,-1.1795204346266228,-1.3009447545130373,-0.18110658376445168,-0.5298272720809737,-0.848105572295828,-0.026933599663020634,-0.746690815612604,-1.2642382390391358,-0.05676190230385478,-0.8819804387805472,-1.52645910963236,-0.11426757853725314,-0.9806548107375673,-1.725509068545056,-0.1665400342120801,-0.31603766500785796,-0.9761126974815892,-0.06387821153162836,-0.4642733731759767,-1.381163440314443,-0.11924002663894412,-0.548555016787747,-1.6194732907870317,-0.1912386150628839,-0.6093912108619143,-1.7979368356561911,-0.2444085568519296,-0.07671285187668218,-1.021994631470518,-0.11438672609197889,-0.05690901262970677,-1.356413265889794,-0.1725012417234567,-0.0508975664177476,-1.5831490302229927,-0.21942590424037042,-0.05280118141688035,-1.7695183870351037,-0.2530437783646123
Right,1,1,1,1,1,0.0,0.0,0.0,-0.393151510243793,-0.28079721168316474,-0.10143808897829198,-0.6776854689620219,-0.615696202463543,-0.1273685779003119,-0.8776010196819986,-0.9396260325926038,-0.16179393148777838,-0.975988446844159,-1.1993372255087735,-0.1951521923248813,-0.2699411094515958,-0.9730907013541757,0.0749488667338814,-0.3404072634954694,-1.371754433044632,0.07357623438350291,-0.3385800399174781,-1.6041855021530362,0.04441894333690823,-0.31381692074495515,-1.780471739231624,0.020776655059831714,0.030691204402120812,-0.9995289140251757,0.07554124141593821,0.0993517489776609,-1.4714029603741323,0.11877207157044152,0.15549606143753342,-1.7491921738252614,0.10000207479521862,0.21397552905235478,-1.953870414391125,0.07029031169395979,0.3107926080166874,-0.9211041954117389,0.04702512890567416,0.4599573979483146,-1.3016879322014496,0.03778985433927526,0.5522438270036151,-1.5249173136930025,-0.008037883001358812,0.6256544878324046,-1.6757640554463638,-0.044325479992849776,0.5419056320919226,-0.7731049047778114,0.004574909564688649,0.7790631250641437,-0.960484064068305,-0.014504009697979466,0.943933890909779,-1.0912527527454419,-0.03033393876399287,1.077644592436102,-1.1913152734060792,-0.04201783931373178
Right,1,1,1,1,1,0.0,0.0,0.0,-0.22945191066565218,0.02155136400062433,-0.52996374444744,-0.3997404738762987,-0.15080558998417504,-0.878994699454945,-0.47027392611147284,-0.32888120955196715,-1.147756502095714,-0.5555865685339082,-0.5234912766524991,-1.417524931408323,0.05543876979868369,-0.8356257448217778,-0.849947667148858,0.03140533686907594,-1.4218746217499416,-1.1718506746546125,0.06871833981811289,-1.8156496384426821,-1.3744167486345409,0.11990887379726782,-2.1464280768522808,-1.5087934483058119,0.28911768689886974,-0.9572935616216414,-0.7330205636725189,0.4396912279109481,-1.6648592333658299,-1.041631322498361,0.5818166531053461,-2.1102782672894214,-1.2166216047802323,0.694062308624605,-2.4725360505630087,-1.3415162143861736,0.4689323469208249,-0.9446467452160869,-0.6362931463056549,0.6473511748793674,-1.545798502984364,-0.8923913996575576,0.7946300332812699,-1.9536953360609481,-1.038547901754141,0.9175717606071102,-2.288908651966489,-1.1345465909957992,0.6047178521685609,-0.8301798178654552,-0.5765431896638814,0.8278463546314359,-1.2396011861519836,-0.7506852548168083,0.9945955075993268,-1.5276264442813257,-0.8416571500295077,1.1316305980360661,-1.7876520601441366,-0.9116675338066139
Right,1,1,1,1,1,0.0,0.0,0.0,-0.1159381019419114,-0.4764889833847245,-0.11791384992621882,-0.12347633573665448,-0.9333885802586352,-0.19224659712636763,-0.0736314369644416,-1.2754098808072278,-0.26381646222352906,0.004807414416036691,-1.509740844087558,-0.3334558425832281,0.4076238354622591,-0.9958438422930517,-0.08841335167114368,0.59239305053431,-1.3153634180597191,-0.1609262715250252,0.7233239512012396,-1.5041066678412707,-0.2310043077693242,0.8327831522595524,-1.6403020890933921,-0.2866644732909161,0.605651965672502,-0.795729662936499,-0.10407089981980028,0.9000760818587397,-1.071379809511398,-0.1560462525064356,1.0920110388317443,-1.2372200075848478,-0.21463236135284203,1.2384566050393564,-1.354078467035906,-0.26664965187602824,0.7218500556113475,-0.5372287973448246,-0.14061878634904307,1.0189392851188845,-0.7185089734980195,-0.20950981489483966,1.2045801690388382,-0.8221959683189453,-0.28403584692145917,1.3498647706637772,-0.9158568805671928,-0.34024734948904956,0.7716150671626844,-0.2452159516537889,-0.18912391970250944,1.0572979141865473,-0.24664824916417152,-0.2544674415742303,1.2333882572154877,-0.24637266188742135,-0.2987463223170794,1.3812656482280334,-0.2657280592009944,-0.3313049146140471
Right,1,1,1,1,1,0.0,0.0,0.0,-0.2834535272449537,0.30929495169942395,-0.11626855398024293,-0.6665815491574462,0.4616023053322884,-0.17392043623208414,-0.9501023802489017,0.5251486456380045,-0.23044275070972944,-1.1686484782477298,0.5843630201506597,-0.2884277979480125,-0.9667734679673627,-0.13715523116389358,-0.08371024004740993,-1.3080107251365045,-0.2508221704991536,-0.17140296900520466,-1.5195001774597239,-0.31757107301759796,-0.2512405306169227,-1.712177579185239,-0.3799554837205085,-0.31518332873406113,-0.9096775383183927,-0.41531527335144935,-0.10881522374930533,-1.2852219929912136,-0.6559407860054834,-0.1837655628343222,-1.512024696694732,-0.7899454965926056,-0.2536015445482048,-1.7002840637677192,-0.8971427598578087,-0.3109578856645995,-0.7716401013449616,-0.6235453680226992,-0.15586469384443147,-1.083961224135241,-0.8841558696848495,-0.24951549425005304,-1.271396932239142,-1.0477427475110124,-0.3286290547490411,-1.43960650845924,-1.1868545440267446,-0.38533138825106594,-0.5868322456567078,-0.7852807645696285,-0.21505656597903924,-0.7641893903970838,-1.1149234955278293,-0.29467876779196,-0.8662010048793957,-1.332828330483593,-0.341818481961938,-0.9689847370951825,-1.526939128999477,-0.379665073661071
Right,1,1,1,1,1,0.0,0.0,0.0,0.10828265213371105,0.44770079263537704,-0.11607162906650785,0.11396523618563387,0.9075646306260327,-0.17371059496367722,0.06393920082734826,1.2448906347072242,-0.22801692942673485,0.007852868062924586,1.5145224944754845,-0.28121757497729144,-0.36246589099680765,0.972407352669786,-0.07187615920736945,-0.5113679240734821,1.3580058952477403,-0.1567053235004446,-0.6052644248584267,1.6001558523472361,-0.23564087208268655,-0.7004969117666142,1.8049710392685856,-0.29706869215311077,-0.5396088713946827,0.8419158306577663,-0.08748800968626569,-0.760577937106078,1.2366721131034373,-0.16418938739626848,-0.8944548899225453,1.4932986701518471,-0.23951137872972442,-1.0079922439304156,1.7003338275152124,-0.29964427634137275,-0.6557979371626056,0.6448464206567671,-0.12454068575531946,-0.8998229540422225,0.9673620091554345,-0.2119659811436567,-1.036013461452325,1.1696465648427952,-0.288526877102864,-1.1531217261940117,1.342951871435486,-0.3416433602309835,-0.7309064547249472,0.40575917375639314,-0.1739831919697546,-0.9900023791555125,0.5548155724439857,-0.24729463152006895,-1.1529955805463397,0.6506259656080479,-0.2948071455045604,-1.2981682369417396,0.7466645304407483,-0.3304538131590906
Right,1,1,1,1,1,0.0,0.0,0.0,-0.22121906347732584,-0.2885503911105081,-0.10513730404739001,-0.3585214414134652,-0.6429200169892565,-0.16553916253433568,-0.42126707450699424,-0.9183313742588384,-0.22503569725547828,-0.4532370880040105,-1.143727837412529,-0.2858541961176711,-0.05093311947367249,-1.0050863224183428,-0.08488841424301168,-0.0541611021675069,-1.3850970409454446,-0.1841955654704467,-0.04711109403883061,-1.620948656340867,-0.27059973927690933,-0.03247661454841822,-1.8313459783687362,-0.33465675676798173,0.13814087189357913,-0.9904125905462237,-0.10988258186099643,0.20071302347867234,-1.418123101220833,-0.205817866978115,0.24281856268066565,-1.7003936369598118,-0.290140416012964,0.2812103709652043,-1.9443216927421556,-0.35272413303195294,0.2930174523358068,-0.8836145702115884,-0.15439213230444665,0.4034161777566432,-1.2538934142000586,-0.25923992039630067,0.4625455099515966,-1.5124892439037267,-0.34068169070072635,0.5069686920127536,-1.745232648939674,-0.39412153035437286,0.4199997833261783,-0.7133324813525669,-0.20861731529934358,0.5991746394479275,-0.9636868003855291,-0.2959371516685767,0.7173351728835677,-1.1411766954523648,-0.34721123239986434,0.8173197507828484,-1.3216522248027653,-0.3834117633330886
Right,1,1,1,1,1,0.0,0.0,0.0,-0.33891556450967597,0.2588986209676679,-0.1330870497018797,-0.7466493318921549,0.29607616129776915,-0.19284921559139806,-1.0503124313672765,0.17666509726053795,-0.25226186142651413,-1.2606760631288692,0.0030238390751804504,-0.3067232113151711,-0.925667997553909,-0.22310334719231648,-0.06862246848381709,-1.2891347499677974,-0.39095775740146227,-0.1842345917621282,-1.5051272836030674,-0.4755233200651929,-0.2834589793049211,-1.6976260489590542,-0.5632998183935959,-0.3588719559051991,-0.8716763420310821,-0.49008198777685336,-0.08499289611770426,-1.2657484383855342,-0.6981240595150655,-0.19377849453407656,-1.5236279354660405,-0.7937340367405793,-0.28990073679162665,-1.746935907645235,-0.8705876761325514,-0.3610834394982549,-0.756997373709953,-0.7010175787662006,-0.12633809276152635,-1.1389880221659572,-0.9507770457575434,-0.2357135539012171,-1.38769540426201,-1.0620019671632956,-0.31161477734227605,-1.60246685638806,-1.139447761545228,-0.3602015181890037,-0.5847132326396174,-0.8752614708747385,-0.1831175851123888,-0.8680161459203587,-1.115724980943573,-0.2769071930194053,-1.073502310583179,-1.2423842278260622,-0.3276842214351755,-1.2577190987002382,-1.3302910459785107,-0.3601606265336883
Right,1,1,1,1,1,0.0,0.0,0.0,-0.4907071328779415,-0.05511615789957145,-0.08921591854010667,-0.8539033489237533,-0.28536741860174847,-0.08738960557053933,-1.0425783248345235,-0.6259955975868329,-0.09217367441156658,-1.0654953061128292,-0.9390982192232099,-0.08584146220762007,-0.5933441892595857,-0.7572566877141212,0.1661373510656141,-0.7610908867768729,-1.1494778046227314,0.14426195955317442,-0.8435433346815372,-1.390412062334915,0.08558046411049552,-0.9100012962739034,-1.6035198332051517,0.03175241416200254,-0.361003171427175,-0.9325645876932717,0.1594405532195362,-0.4874465981088888,-1.379082262323205,0.1440014639711467,-0.5789129730420387,-1.6263600467555903,0.06093432465640165,-0.6661333947356944,-1.8172476081611817,-0.00909433131803708,-0.12926903737797676,-1.03449007702643,0.11957001244691794,-0.24455350713690696,-1.45869765416127,0.07908305299034196,-0.3522918488241734,-1.7182445964390862,0.002227219570585546,-0.4480220429407575,-1.9113009159457708,-0.05170190711386342,0.13192492160680958,-1.071314579040541,0.0658753791391147,0.08134140951589468,-1.4468985939657606,0.03126670343924563,0.0020417424058948113,-1.6864945808146874,-0.004328308345312042,-0.09064230826891673,-1.88795208130379,-0.03275296681476414
Right,1,1,1,1,1,0.0,0.0,0.0,-0.24914344685823953,-0.30403004703095526,-0.07470935801904323,-0.36178039283660085,-0.6783137016011758,-0.09377339120935342,-0.34694503701165297,-0.9728985737057186,-0.12251893012829009,-0.28273829937627437,-1.2003630444847195,-0.14872962071099213,0.05305126344705899,-0.9775865093136609,0.06436968720570241,0.07175744959358603,-1.3127508848182465,0.02074786677305608,0.07911624358417794,-1.526417859185554,-0.045611954347769774,0.07862966368648601,-1.7049982550138147,-0.09664370979035349,0.24231678905058163,-0.9701971829191302,0.047818636697764365,0.3313424939575752,-1.342868920417913,0.021236192136796596,0.3606972194587707,-1.5874504384146244,-0.04024052301078004,0.36168540313545783,-1.7705527801944936,-0.09213069941331078,0.40574656986719276,-0.8905599499026625,0.00590374291556584,0.5297522322201131,-1.2499433067093986,-0.03314703228705249,0.5798403985611079,-1.4991759275727927,-0.09869872534494513,0.6031375920491048,-1.6946603707531909,-0.14664864655503582,0.551796627863953,-0.7501433627532837,-0.04890531559053697,0.7367328524454816,-1.0039834687634481,-0.08532763000800146,0.8319910448866566,-1.1938252329111498,-0.12431380687521534,0.8879380402945815,-1.3769939705535523,-0.1547668129332732
Right,1,1,1,1,1,0.0,0.0,0.0,-0.3981882256093999,-0.06468077148981372,-0.324098803101528,-0.7342501101799203,-0.28915997719825326,-0.5685218821821699,-0.9759467125295154,-0.5222422454182227,-0.7821459913073687,-1.2304943684604506,-0.6840808425121672,-1.0052083193973744,-0.3329368284534923,-0.9243699015520638,-0.5396908442837408,-0.3860191049228484,-1.4104506826909433,-0.7562859934318321,-0.3547368423266738,-1.6851449470156497,-0.9039776531014982,-0.26817574668474686,-1.915421991282056,-1.0171177525701434,0.031769055602681937,-0.9994952361597896,-0.5249297357625223,0.17028526590439672,-1.5201439565697352,-0.7146898920698005,0.33180825769166206,-1.74901838885936,-0.817352890429234,0.5051023411514751,-1.8899544746709918,-0.9063384406759292,0.3375546694920673,-0.8943282214225453,-0.5322521487274466,0.5760071592584987,-1.3848958110396374,-0.7262307521367922,0.7882573638092534,-1.630908034167617,-0.8320836624470621,0.9869865579781056,-1.8115786871949235,-0.9117678382173934,0.5901093624484598,-0.6752093745947338,-0.5635443620489713,0.9193328972155556,-0.9599093134077517,-0.7187239425445838,1.1677938793748222,-1.1064093517018647,-0.7880388460835015,1.379193076759353,-1.2484923246547321,-0.8461941432315623
Right,1,1,1,1,1,0.0,0.0,0.0,-0.21813717099356886,-0.5802476454849292,-0.003987500688816885,-0.5467935564927846,-0.9863270782137299,-0.018173525574227068,-0.8936909444577585,-1.2008573256261124,-0.02395956110461325,-1.157152709256395,-1.341888659631364,-0.040981487700736396,-0.9445005613384333,-0.656366794646131,-0.10977987348592082,-1.4714447293916888,-0.6764256775498128,-0.15699094232319669,-1.7313312350895507,-0.5995149163783177,-0.19519565755229198,-1.9044333160989593,-0.499984407449842,-0.22173856728662447,-0.9720752348426996,-0.234669422391394,-0.13979924101398428,-1.5365183465421233,-0.21252973077494133,-0.1855671993895044,-1.8052140803216739,-0.1262943455593415,-0.24350370980079616,-1.9718546282970635,-0.0506705193417232,-0.2944528129584632,-0.9332839845897276,0.1475847505761795,-0.15885494122868415,-1.4544304428233101,0.2172505655420404,-0.20043809042054836,-1.750482308648571,0.282265094510278,-0.26288502229941746,-1.96112998186904,0.3497330552732746,-0.3178798989464772,-0.8471209753293546,0.4816772488375093,-0.16886360286525484,-1.2306581251907533,0.635570016261426,-0.21281877857215878,-1.457631382530646,0.7555105445638634,-0.24237700559935998,-1.6455629009600239,0.8338863533915513,-0.2616784501005142
Right,1,1,1,1,1,0.0,0.0,0.0,0.1815056773968612,-0.4919849658465111,0.012864704613793985,0.18513169948856417,-0.9651913874131434,0.030326602004661304,0.056992125589946485,-1.3323482552567933,0.06862836659492878,-0.11318120990628426,-1.5010632965643278,0.12449473730079193,-0.3190919278062197,-1.0549482664773453,-0.11546776052404811,-0.5956270075344565,-1.5200417022820725,-0.08126490667728273,-0.6086312672326187,-1.6582560532151458,0.03273120817589547,-0.5650456038870112,-1.6186700982973008,0.1452351503429228,-0.5322657244230413,-0.846577343545417,-0.08688483177379895,-0.8388337046962926,-1.3289059767450637,-0.0630563069002138,-0.7924793653153359,-1.4594831906746248,0.0815906733687499,-0.6898339031792303,-1.4017993610140496,0.22261353004369505,-0.6454237494106649,-0.6238974823106972,-0.04346897935985211,-0.908744913304616,-1.02217471017301,-0.019526137804268033,-0.8590683734532283,-1.1638603517620194,0.12876342798007415,-0.769654494803329,-1.1370781751868595,0.26756133835649454,-0.6891863372425222,-0.39374488622296755,0.005417533128967384,-0.9193084333837785,-0.6742977759732152,0.05488146497091862,-0.9138542122647485,-0.8006682289928576,0.1637921515664824,-0.8554753929702047,-0.8135783851976326,0.2773996168222598
Right,1,1,1,1,1,0.0,0.0,0.0,0.2974409099987819,-0.404312428856855,-0.008669906594853134,0.4379521730938634,-0.856917445574889,-0.054387202605088,0.3656513953890332,-1.2911037613520606,-0.08312191234379256,0.17541060429010333,-1.5083592463460083,-0.10256768022644613,0.05825318072198828,-1.0702865061921192,-0.24249287780338483,-0.11907312454550424,-1.764539916275652,-0.31812388211575054,-0.05576379975171343,-1.9126190641221248,-0.27699867715384113,0.00820053299727122,-1.8273948128595645,-0.2026172134106184,-0.21349203901845637,-0.9769448035972871,-0.2439553836431004,-0.3877377462958756,-1.7239971598200847,-0.300865145898753,-0.2812884313607287,-1.8849105615998687,-0.20163378352407518,-0.18442573218747504,-1.8066594706635184,-0.09545255903745688,-0.40744695320468516,-0.8520160657655922,-0.2319299976745385,-0.5481651532173379,-1.503955698888199,-0.2714566478301353,-0.43687397475797957,-1.6636985041215522,-0.14679978871879812,-0.3419433079184277,-1.6005533697422327,-0.0241794305585145,-0.5494411911380821,-0.7038433140379722,-0.21555834730248186,-0.6710389899205232,-1.2210788513148416,-0.22859338649314256,-0.5890746527482197,-1.3743840331813348,-0.14104325963466482,-0.49127218814527535,-1.3729385437380457,-0.04093535418239718
Right,1,1,1,1,1,0.0,0.0,0.0,-0.35717121949005604,-0.19361881949793638,-0.07859059704773355,-0.6095195698119795,-0.48664064149302105,-0.08855321889396875,-0.6827238755697773,-0.8355861802856781,-0.10410025788303774,-0.6421446798897827,-1.10003876578132,-0.11008084732109215,-0.3930382202094746,-0.8821585209099978,0.09595948618501232,-0.49635949345240404,-1.2591044308475856,0.05456275341347706,-0.5531617822714017,-1.4867314093018018,-0.006948604809773817,-0.59672090168434,-1.6870313879069603,-0.05747039887352538,-0.19656103283361354,-0.9804915911783145,0.08466724061254521,-0.2620455388616001,-1.4195856399218874,0.05528933673767418,-0.30589992266164756,-1.6876223178556176,-0.012551619365322128,-0.34591707295259333,-1.9103377176530714,-0.0687079844286778,-0.004412116480198712,-1.0034584266370248,0.04604192115927988,-0.05331006532744188,-1.4078035478226916,0.0003810000358093207,-0.09789538895536007,-1.678304439748022,-0.0663182948574736,-0.14113356881709285,-1.8980728121165307,-0.11351758337305272,0.20591481605350018,-0.9549034819351325,-0.004881805030358584,0.2270238126851692,-1.293085309942013,-0.04166272813446465,0.21875841571830848,-1.5106271641740328,-0.07368707322150433,0.19177301590406529,-1.7037407044660398,-0.09805719806280923
Right,1,1,1,1,1,0.0,0.0,0.0,-0.4075689967057888,-0.040172178163297205,-0.38251665477954633,-0.7201734692699457,-0.2965336841791421,-0.6516189522084382,-0.897232253994026,-0.5510925651474929,-0.8729329806483705,-1.111752090111302,-0.7803396082628336,-1.1028201287288775,-0.22990312407797361,-0.9264038928349938,-0.6423384287133689,-0.26047958562951445,-1.412445924030776,-0.897479368522757,-0.23234532155738505,-1.7184539072409275,-1.0662197841992005,-0.1566510455601017,-2.0058344099381413,-1.193989687805604,0.12934380562349912,-0.9915998083636516,-0.6114290673146154,0.3028995866363781,-1.5637817552337026,-0.8499434537271153,0.46724840030919074,-1.8915000539346185,-0.9876476985249134,0.6492629394474451,-2.1854568097223797,-1.0991138970165686,0.4213887670477439,-0.8849637530060885,-0.6021004826938338,0.6846343303719952,-1.4126200624031633,-0.8398078815342963,0.8985518713847763,-1.7089636322124515,-0.971826002567067,1.104312068091054,-1.9812872898305376,-1.0655278903755796,0.6622881701820557,-0.6586158208977073,-0.6188626989358768,1.0136978080596082,-0.9751477261724312,-0.8101108320766419,1.2734238591419427,-1.1485224458806873,-0.899944664631839,1.5060381099900173,-1.3308053817763825,-0.9691806436532039
Right,1,1,1,1,1,0.0,0.0,0.0,-0.3407123941051966,-0.09252752108488572,-0.12103923889752335,-0.614953570946765,-0.3434247194454641,-0.1853986371065575,-0.7302533612090867,-0.6371820316813719,-0.2433817279332713,-0.7697346291823912,-0.9083693559800977,-0.29613376259339075,-0.4257867685983385,-0.8657089399319926,-0.09261744908161632,-0.5420036704863341,-1.2551956553622512,-0.18434670361337702,-0.6033757471112159,-1.5024063233289238,-0.26188921814901533,-0.6464665597701302,-1.7195928234014588,-0.3205502127011502,-0.23146347384189808,-0.9728435949714841,-0.1048655959399763,-0.3074008331302985,-1.4293569614668356,-0.18340438756432859,-0.3633596260919774,-1.7289533038333011,-0.2531445749445466,-0.4104924467777349,-1.973506543986595,-0.3061689982160238,-0.03469368694598404,-0.988260887252319,-0.1376652859156295,-0.0826376993231826,-1.4399118829131294,-0.2226350644737166,-0.12495813821653093,-1.732372192637292,-0.2907107588386624,-0.16477524988374417,-1.9737792232319187,-0.3368165436743166,0.17180006659510283,-0.9353866894485402,-0.18236367577149745,0.1995299053772378,-1.294124718800379,-0.26342297431863476,0.20064748985404487,-1.5433521281489735,-0.31112795640522634,0.18549990589354903,-1.7662683799808943,-0.34176080870191067
Right,1,1,1,1,1,0.0,0.0,0.0,-0.3405220073507729,-0.395487327381477,-0.05538067532812987,-0.7652468004349148,-0.5750487314814772,-0.10098667947129185,-1.1409727522615043,-0.6707517574800244,-0.13193228327855416,-1.3884965652114831,-0.8154034276723628,-0.17617643425531102,-1.030824591590465,-0.09244625909323642,-0.20341372997722698,-1.5206647369128428,0.15035182565498031,-0.27345509031080173,-1.816340780457034,0.31616062864733957,-0.3184596047967861,-2.0353738090277935,0.46554197773627326,-0.3577447041828175,-0.9573472451473701,0.288939876460037,-0.22640548121495602,-1.4855114542884147,0.6672774699650824,-0.30229126999564543,-1.7962844971525505,0.9093741901835269,-0.3708779467276986,-2.011269457882322,1.075521823356273,-0.4313566937917297,-0.8251128412091034,0.6240020235515427,-0.2400999693445564,-1.3023632840676378,1.0127880429209217,-0.3273891918424012,-1.5875376835641561,1.2477934983078656,-0.4105200901592664,-1.782787296846175,1.4313181465068503,-0.47415509380417936,-0.650995029801411,0.8919520907574291,-0.24647684106810397,-0.9740266139448557,1.2798419995811483,-0.342728229319323,-1.1633903891070798,1.5315226406769307,-0.3992128820055998,-1.3198892635284634,1.7244982804918123,-0.4318440817175298
Right,1,1,1,1,1,0.0,0.0,0.0,-0.31442641479165134,-0.01770701109334836,-0.09631482788734877,-0.5971538411097349,-0.22450554563271705,-0.14616789418962967,-0.7608582524906928,-0.4430545502076922,-0.2000784434803471,-0.8612701634562695,-0.6499215775142299,-0.2506807804683737,-0.5147576246269585,-0.7981573983125578,-0.034700527672308,-0.6882652962775705,-1.112165750959023,-0.12644654925366033,-0.8187052284632476,-1.2601448403647655,-0.21285642150778594,-0.9399402802176159,-1.3761594735820113,-0.27290528560312827,-0.3997188968575725,-0.9166377711478865,-0.05141892560892177,-0.5712101670692757,-1.2960411075447946,-0.12292292836306606,-0.7150979202375024,-1.5072513683830704,-0.19248604062441937,-0.8465996650407454,-1.6716899220515835,-0.2476937444960853,-0.2671997199542661,-0.9547796226229553,-0.09061385337921352,-0.3997346222377899,-1.3470961753171717,-0.1670382111190733,-0.5271232482398087,-1.5527905551966856,-0.22730040164549392,-0.6492138771622995,-1.7132666625033164,-0.2680011801769707,-0.11081477415870396,-0.9293802214644639,-0.14235266941976396,-0.1768377247591603,-1.2705909192324158,-0.20886176723753266,-0.2501092602497364,-1.4804569512728518,-0.2502878498104609,-0.3376338144321401,-1.6611972494647704,-0.2798877329936063
Right,1,1,1,1,1,0.0,0.0,0.0,-0.05990757546716526,-0.5273749221649274,-0.18058401890289752,0.054615742123101364,-1.01590307864421,-0.27936937758606717,0.27035937230691676,-1.3072670122924364,-0.3627725923016802,0.4922236292237403,-1.4371929447980798,-0.44134864552222597,0.6223436935141813,-0.874012654909339,-0.1755552901267879,0.9109957554609254,-1.1776855392613574,-0.3019355798039327,1.1168983974769162,-1.3707924077901403,-0.4060256206175639,1.289761800815558,-1.5162613274247834,-0.48215822666214564,0.8023730485808961,-0.5968228304203843,-0.1703573182562392,1.1772698981323673,-0.8164530784906122,-0.2747338278958989,1.4335313206725098,-0.9760209434396437,-0.35896294269020196,1.6366230339993906,-1.0999063907952338,-0.4232673853069957,0.884803395501251,-0.28729712164361715,-0.19057989250191051,1.2768201796028482,-0.42813624709773723,-0.3007568825394083,1.5315270545431872,-0.5357370243516388,-0.3889336547332285,1.738484479256579,-0.6299685926924685,-0.4463116370449257,0.8991119035884598,0.03906628393460847,-0.2269612467423498,1.2523137795280712,0.05357589263991545,-0.3313305853280999,1.485372969368232,0.03301385221318312,-0.39584490182634324,1.6844585990949785,-0.011767372801586915,-0.4353487289374574
